id,brand,model,year,fuel,kms,price,transmission
6205049900334f304d0bba52,Mazda,6,2009,p,180000.0,9300.0,
6342c2e3ea1e94022402f5b2,Alfa,Romeo,2007,d,273000.0,4000.0,
62cfc3b4e04f10251a06bf42,Audi,A3,2005,d,200000.0,7700.0,
6342c2d80a765cc2160ed692,Renault,Laguna,1995,p,243000.0,1500.0,
629b2a0df794b0f152011e95,Mazda,2,2008,d,140000.0,4000.0,
624950d7ca2d45a5e90609d2,Mercedes-Benz,C,2008,p,200000.0,12400.0,
6203bc6259ffd05475039033,Peugeot,4007,2008,d,180000.0,8800.0,
63401a70a4de32cc260f0112,Seat,Ibiza,2004,p,180000.0,3500.0,
6108e7fbf1075420d67cbaa4,Ssangyong,Korando,2012,d,150000.0,9400.0,
60bcbc7e98c80a77ff5b5132,Fiat,Grande,2006,d,180000.0,5500.0,
63033f03a78bad4e450c18b6,Audi,A4,2005,d,200000.0,7800.0,
626d73e4c853c4f5c4014b02,Audi,A6,2006,d,200000.0,8700.0,
5da4173d89db6c29a93dfa55,Opel,Insignia,2009,d,200000.0,4300.0,
63260179504fd59db1016962,Mercedes-Benz,C,2005,d,383000.0,5300.0,
61f6f59f4368f46aed3ef253,Mercedes-Benz,B,1971,p,1000.0,45000.0,
6332f553c6750df40b04f023,Citroen,Xsara,2001,p,168000.0,2750.0,
6332f69cc6750df40b04f027,Peugeot,206,2004,p,123.0,3100.0,
6329b38d638ed07e5b0fcda4,Peugeot,307,2007,p,123.0,4999.0,
5da41e33f969787ed810f486,Mercedes-Benz,190,1992,p,171500.0,13000.0,
6341b274966c04062e025d07,VW,Tiguan,2017,d,200000.0,59000.0,
6087b0491417be4cfb589076,BMW,X5,2002,p,111111.0,11000.0,
633d41ca2d7cb1ef5e049913,Suzuki,Grand,2004,p,133000.0,7800.0,
6342afc2fc0a220ab302ef82,Land,Rover,1999,d,109000.0,10900.0,
62417124f7f74b764c361793,Mercedes-Benz,E,1997,p,123.0,4500.0,
6342c293b2a8c811c300cbac,Toyota,RAV,2007,d,180000.0,6990.0,
62fe67d73adf4e745a0b6ac5,Mercedes-Benz,C,2010,p,137000.0,16400.0,
627615680dd5a4a0f208aa53,Peugeot,207,2008,d,123.0,4900.0,
6342c22ee0168833cd01da94,Nissan,Qashqai+2,2009,d,188672.0,12500.0,
628cda53861d6957ca09e562,BMW,320,2008,d,228300.0,9600.0,
6342c1fe76c50ac3dc052993,Mercedes-Benz,ML,2007,d,250444.0,13900.0,
6342c1fe7286c2c77007c523,Renault,Espace,2004,d,160000.0,3500.0,
62e4dee7514ce954130eaa12,Nissan,Qashqai+2,2011,d,180500.0,13200.0,
6342c1da303729fb6c03d992,Honda,Jazz,2006,p,170000.0,6000.0,
62dae48592da98e7680f8242,Suzuki,Grand,2003,p,270000.0,11499.0,
627a3c7f4a587227f70d7733,Audi,Q5,2011,d,187333.0,24999.0,
6342c1cc25777fab7f0d0b22,Fiat,Croma,2006,d,300000.0,3700.0,
62ffacd20f59199069044c33,VW,Passat,2006,p,185300.0,7400.0,
61cdb59d59f5415bd57f6313,VW,Golf,2013,p,121458.0,12999.0,
630dd9877e883765780ebab6,Citroen,Berlingo,2005,d,123.0,3999.0,
63198cb78fad3f80410dcf12,Nissan,Micra,2012,p,149300.0,8700.0,
6304ab4584ef19c78506ccf5,Toyota,RAV,2012,d,182900.0,11899.0,
63070b9bc779c6e21c09a1c5,Nissan,Micra,2006,p,150200.0,4400.0,
6335ca5634fcc4771f05a5c3,BMW,118,2012,d,152600.0,9688.0,
633aa8a28fdd2f019102f982,Mercedes-Benz,E,2007,d,265000.0,6299.0,
630f21a0cd292fad1d0a36f2,Porsche,Cayenne,2012,d,252130.0,38900.0,
6310b4d977b5005fb00fcb45,Honda,Accord,2007,d,221669.0,7900.0,
6311c1ce92ee1b66a60ae6a3,Hyundai,i20,2009,p,181000.0,6500.0,
6320739f1f64fb4b12012602,Mercedes-Benz,C,2008,p,271664.0,9500.0,
632c59ef90c5140d1e01b1f2,Peugeot,207,2008,d,156300.0,4700.0,
632d470fe065be5787092e84,BMW,320,2000,d,302354.0,2850.0,
633409b93e2934da9f0db3d4,Skoda,Fabia,2006,d,123.0,3300.0,
62e91271cecb12bf6200e593,Honda,Jazz,2006,p,182000.0,4999.0,
633e976ee9504c72d106d195,Peugeot,207,2006,p,202300.0,4800.0,
630b9c5ab9122c1c240b4fc6,BMW,X3,2007,d,186000.0,13800.0,
62efc2a579075e629f0699b2,Volvo,C30,2008,d,132500.0,8700.0,
632610fb292b764e250c0f73,BMW,318,1999,p,350000.0,4000.0,
62ae3fa2ef2cf340f40c3552,Mercedes-Benz,CLS,2019,d,86000.0,92999.0,
62fea50a45ca44e9bd06c533,Mazda,2,2008,p,141630.0,7900.0,
62fea6121d16d635470bca86,Ford,Focus,2009,d,168200.0,6300.0,
634033ff828f00bd860908a2,Chrysler,PT,2007,p,126000.0,8500.0,
6342c1a0f6d7cc49280b75b2,Audi,A3,2000,d,190000.0,4499.0,
625450d637e0fbb8940efbe3,Mercedes-Benz,ML,2012,d,206000.0,45000.0,
6342bff03ca52ccaf106afa2,Dacia,Sandero,2008,p,247000.0,2900.0,
63412e6332acd4c0100252f2,Toyota,RAV,2011,d,280000.0,12999.0,
6342c169bf07b9c2b409b313,BMW,318,2008,p,224564.0,9900.0,
6342c1411e75e404e80ca8c5,Audi,A4,2005,d,480000.0,4800.0,
633b59aee3cd6f25e2080fa2,Toyota,Corolla,2005,p,172000.0,8399.0,
62dc3098ab2c112ece0090a2,Toyota,Yaris,2012,p,139000.0,13999.0,
63218c18ca391676070dd507,Opel,Insignia,2012,d,172000.0,12000.0,
62c1aaa3bc8a974e71050cf2,BMW,750,2012,d,238000.0,37999.0,
6342bf9c788836b19b070872,Volvo,V60,2011,p,85000.0,20500.0,
63066fb8c18cd5b1a80ce404,Audi,A6,2008,d,391000.0,10500.0,
620951af324f8b1cd5721eb2,VW,Golf,2005,p,202469.0,6600.0,
630f0dad4e93d9832f0c45c3,Audi,A4,2006,d,228000.0,10000.0,
6335537f22aae36ca4060d04,Opel,Corsa,2008,d,95000.0,5999.0,
6310d2ea2212c5f086027c42,Audi,A4,2004,d,256000.0,4800.0,
620ea34bf92ba90eab72bf92,Seat,Leon,2010,d,211645.0,9200.0,
631a628fbd4fbd517a0ce652,Audi,A4,1998,d,269515.0,2650.0,
61fea080e9c7900adb4e6002,Toyota,Avensis,2010,d,251568.0,10800.0,
63221b677bfd7485740f8233,VW,Golf,2012,d,201387.0,10900.0,
6342c0b418d19aef17054ff2,Jeep,Grand,2003,d,294863.0,8500.0,
633730765b60c3aaba0e1212,Citroen,Xantia,1998,p,148633.0,3999.0,
628d053b840a9c73090d02a4,VW,Jetta,2005,d,220466.0,6900.0,
633c3ea2e8247be0d004e182,Audi,A6,2008,d,201000.0,11500.0,
6342c0bd4644d42b1a066b12,Range,Rover,2008,d,164000.0,15900.0,
6342c052bfc10c0960077af2,Fiat,Punto,1996,p,160184.0,1500.0,
6342c026929d4f31140bac75,Toyota,Camry,2000,p,200000.0,11000.0,
6342bfd69bb97c7aa30be052,Ford,Focus,2000,d,334967.0,1500.0,
6342bfa5e416492fb707b683,Mercedes-Benz,C,2005,d,256800.0,9200.0,
633856c12cda4321a40a67b5,VW,Touran,2008,d,111111.0,8900.0,
6337ca25690482b4900d4182,Peugeot,307,2006,p,159281.0,5600.0,
62ec9fbe370ef4d1e9060203,Nissan,Qashqai,2017,d,73000.0,28999.0,
631ac5ce89eea794f30dd514,Mercedes-Benz,ML,2012,d,212000.0,37999.0,
62ff520de170229c62052bbb,VW,Beetle,1999,d,190000.0,2100.0,
630dc589cf60739cdf09de03,Citroen,C3,2004,d,200000.0,4100.0,
630d9ad47e99343e1506cb53,Mercedes-Benz,ML,2008,d,187000.0,15999.0,
62b9fd7d52ec12b00308d4e3,Toyota,Auris,2010,p,221000.0,15999.0,
62c8e9b7e5c7c5ab7f0e4952,Ford,Fusion,2006,d,208153.0,4400.0,
6310421b855042025104ae12,Kia,Sorento,2006,d,211543.0,8888.0,
6335554c559420b0120cdc33,Opel,Meriva,2005,d,218293.0,3900.0,
6341934d1b6f26f5e90e08c2,Renault,Megane,2003,d,230000.0,2650.0,
63354842f20ef18316005b45,Subaru,Justy,2006,p,126391.0,6600.0,
60a56da66a97362e7061e403,VW,up!,2013,p,196666.0,9200.0,
634036cbf4606b3bd602b124,Toyota,Avensis,2011,d,257321.0,6800.0,
6304d710f31a9a33da04eb62,VW,Touareg,2007,d,279000.0,19000.0,
62d1ece5d86a7844950925a2,Nissan,Micra,2014,p,128200.0,17999.0,
626da05876cbee6b7a0fe212,VW,Golf,2013,d,110000.0,19900.0,
62bea29ffcf9a0e3400772f2,Mercedes-Benz,CLS,2012,d,239318.0,32900.0,
627522b7d279ae81ad02c5b2,Toyota,Verso,2009,p,193400.0,14300.0,
62dc26ce5009c6bf6b04dee2,Mini,Countryman,2012,p,137000.0,22500.0,
6342bf6502cf5beacf0a0732,Honda,Jazz,2003,p,193000.0,6300.0,
628733798b5c5fcd81056052,Mercedes-Benz,ML,2006,d,337000.0,10500.0,
63349354c67f5552b40bee62,Mercedes-Benz,E,2006,d,223676.0,8700.0,
6320a339db6fa209be0295f2,BMW,525,2006,d,310636.0,7700.0,
630e4dba0af6512cd50e2b82,Audi,A4,2015,d,145000.0,26500.0,
6342bece72f863edcf0fbb34,Renault,Kangoo,2004,p,183000.0,5600.0,
6342bf1d758ee88baf066dc6,Nissan,Almera,2001,p,190250.0,2200.0,
631bbceb9c5ecebd80088ee5,Peugeot,206,2004,p,128000.0,2199.0,
6342bf03251e25bc3809ece4,Dodge,Avenger,2009,d,350000.0,7500.0,
6273ecf83f4e596bb70fc1b2,Fiat,Stilo,2003,d,222442.0,2950.0,
632b006b3f183197f8061889,BMW,330,2006,d,330000.0,10800.0,
62c31b90f912e33f0c0826d2,Renault,Kangoo,2004,p,210755.0,6400.0,
63381122c964fba03508f992,Audi,A3,2006,d,174000.0,8500.0,
631a0b42358f2652b70e56b5,VW,Passat,2009,p,220000.0,10300.0,
6342beb6d04ef33fcf0d8e72,Mercedes-Benz,S,2015,d,180000.0,72500.0,
62f88df404c2a6f6560068f3,Mercedes-Benz,C,2012,d,195000.0,21500.0,
632475394b808614b5085be2,VW,Scirocco,2009,p,179000.0,22500.0,
62f88e9fc9905f67fc0b14f7,Citroen,C-Crosser,2008,d,230000.0,8800.0,
62ffa8dab69b2bdb86061843,BMW,320,2001,d,380000.0,2650.0,
633c4647cdbce495a90d7f62,Opel,Insignia,2014,d,216000.0,21500.0,
633000a6ffe7bd3b8f0d99a2,VW,Passat,2007,d,254000.0,7900.0,
6334853ff1802d65550f6347,Kia,Sorento,2005,d,232700.0,7300.0,
62b0b3865cd963fd4c046893,Jaguar,XJR,2004,p,88000.0,27000.0,
63274ba0f5d777b52a0e17a2,Audi,A4,1997,p,246000.0,3222.0,
6342be3a35132df0c0019ef2,Hyundai,Santa,2006,d,237000.0,10500.0,
6342bdfb1efefbf15f0e8462,Peugeot,206,2000,d,190000.0,1950.0,
62efda03211288c7a60c0985,Toyota,Avensis,2006,p,309000.0,5999.0,
6341dff39b84c3f7780bcc13,Mercedes-Benz,E,2011,p,93000.0,49999.0,
6342bdd50e704d65c3000a24,Audi,Q5,2013,d,190000.0,42000.0,
61c9c811a6251c0d2e0e72c4,Opel,Antara,2011,d,212740.0,12900.0,
631df47e76119ad21a04ff62,BMW,735,2004,p,22300.0,7100.0,
63414841b9afd1702c0185d9,Toyota,RAV,1999,p,425000.0,3299.0,
61070245af52f36588605f62,Renault,Espace,2004,p,282000.0,6300.0,
6314b5040bfff228c7092fa2,Opel,Astra,2000,p,167072.0,3390.0,
62fcd3775ec321f0c404ff52,Fiat,Tipo,2018,p,61000.0,24499.0,
6329e6562d2d46723e04c302,Honda,Civic,2006,d,240039.0,6400.0,
60d1d93d673de944643154e3,Nissan,Qashqai,2014,d,189805.0,13600.0,
6342bd68929d4f31140bac74,Opel,Astra,2016,p,94372.0,20880.0,
6342bd60fcf15601f00b89a3,Honda,CR-V,2008,p,184000.0,19500.0,
633e6d63ca463a463f0b72b3,Ford,Focus,2007,d,184000.0,4400.0,
5f7d828af2b91e75367b9372,Honda,Civic,2006,p,147000.0,6890.0,
633ab21df842172d31011625,Honda,Accord,2009,d,219000.0,14300.0,
6339ba9ad35f2fb79100f104,BMW,320,2002,d,256391.0,4450.0,
6339bbe98910053a8b03c423,BMW,318,2000,p,263819.0,3150.0,
632888fbcbef94e31908b3a3,Audi,A3,2004,d,180000.0,4700.0,
60bdc7cc89000e756d266662,VW,Touareg,2005,d,180000.0,12999.0,
63407a666f140270d905d623,Ford,Fusion,2005,d,23000.0,3200.0,
6338013a8a29216f4e0470f4,VW,up!,2014,p,159000.0,11500.0,
62fb4a2e522d1203bd0267c3,Mercedes-Benz,ML,2007,d,2170585.0,13999.0,
6303ec9ed5a9f98470028db3,Peugeot,208,2013,p,110000.0,12999.0,
631722aaa9b025bd2f016e93,VW,Passat,2007,d,175900.0,8998.0,
6342bc51a1496156da048824,Land,Rover,2007,d,276000.0,11000.0,
6290d27030d18a7ae5046352,Skoda,Fabia,2012,d,159000.0,8150.0,
6330372e76abc7b6bd0c5252,Renault,Modus,2005,d,164000.0,4100.0,
6341d668da93c2ae010a1052,Audi,A4,2004,d,226500.0,4550.0,
6320602b8ecee281a70633c3,BMW,730,2003,d,111111.0,8390.0,
61fa3a67f8eb852264672f22,BMW,316,1995,p,190000.0,2000.0,
62bec6820f6af138ce063792,Alfa,Romeo,2002,d,252000.0,3200.0,
62ecd6f38f1b62be4d0c7c82,Opel,Insignia,2009,p,180000.0,14800.0,
6335343862075988310ef5b7,VW,Golf,2012,d,226000.0,20899.0,
6342bb82153d936b1803f603,Chevrolet,Captiva,2007,d,188000.0,8750.0,
62dab3e558b04e962507ef43,Audi,A4,2010,d,130000.0,18999.0,
633c2d462caf1947580f7962,BMW,323,1999,p,285482.0,5250.0,
634135052ed636e8b50c9342,Renault,Scenic,2004,d,241251.0,1950.0,
62e438adf71f24e51d085d73,BMW,525,2011,d,299999.0,20500.0,
61e6f24676efb3128d5fa732,BMW,218,2016,d,80000.0,30500.0,
63086b7eddd50eacb20237c2,BMW,320,2013,d,253966.0,26900.0,
62ed708b783c23b41705ce92,BMW,118,2006,d,212638.0,8900.0,
62baf82dc216c89c4d05ed42,Mercedes-Benz,E,2008,d,174458.0,10500.0,
633e81cf1b8a8b08cb067803,VW,Golf,2003,p,192000.0,3450.0,
6325c0d863c44b67cd052893,Skoda,Octavia,2007,d,182000.0,7500.0,
6342bae3b13a8f5dd10b1b42,VW,Passat,2004,d,340000.0,4150.0,
632c4e743a042735900ed813,Mercedes-Benz,E,2012,d,286000.0,23900.0,
6323f79ba6308f4ac105b513,Mercedes-Benz,E,2004,d,233000.0,9666.0,
62b02beb3a89edf682009cd2,Peugeot,407,2005,d,195000.0,3899.0,
6342ba8f4fb1086e1e09f592,Ford,C-Max,2009,d,161720.0,6200.0,
6342ba8203d74df7a803af92,VW,Passat,2008,d,231557.0,8500.0,
631ec6ee36888af27b01fa94,Dacia,Sandero,2022,p,1300.0,32000.0,
6342ba69d785d1ad3905a977,VW,Golf,2011,d,172000.0,9999.0,
6342ba490397147b370f0e62,Audi,A6,2008,d,161000.0,11000.0,
633c24722505bb49a50f2b53,Citroen,Xsara,2002,d,156000.0,2800.0,
6342ba4302c9e4bf3d0e1442,VW,Passat,2002,d,260000.0,4500.0,
6342ba0acd6eb238ab0346e3,Mercedes-Benz,E,2005,p,350500.0,11000.0,
6342b9df8d64d41246019072,VW,Golf,1999,p,260000.0,2999.0,
63272c9015f56d98230725f2,Mercedes-Benz,S,2008,d,369200.0,9998.0,
613605f3676e963ce16e2e23,Honda,Civic,2006,d,235111.0,4800.0,
632747a5efe28e8db001cae5,Renault,Clio,2019,p,78420.0,17150.0,
63419a839ad028305c0da7a4,BMW,320,2007,p,146200.0,11500.0,
6218b399b967a818c11e8ce3,Mazda,6,2013,d,256000.0,15900.0,
633f31d606353ea6bd0748b2,Audi,A3,2006,p,241000.0,8600.0,
633da8abeea621d96f07af04,BMW,525,1997,d,262589.0,3150.0,
62f76e52e67f4c7c0c02cee2,Fiat,Scudo,2004,d,218375.0,3300.0,
6342b95278567ec194088576,Hyundai,Getz,2007,p,110500.0,3550.0,
63404e5087e64b77f401a232,Mercedes-Benz,C,2010,d,307298.0,9500.0,
6342b91a29d16aa51d0521bc,Seat,Alhambra,2004,d,257000.0,5800.0,
6342b908d54fb0c5ef0cd762,Smart,ForTwo,1999,p,9632.0,3000.0,
63240bfee727daf84b0aa7b3,Dacia,Sandero,2011,p,185000.0,7100.0,
630683741c1d5b43df0199b2,Kia,Picanto,2012,p,153000.0,9500.0,
63319a9e1e07a7d790035004,Chevrolet,Cruze,2014,p,252000.0,14999.0,
6342b8c5e6cdc074380aafa2,Honda,CR-V,2003,p,188000.0,9899.0,
6342b8ebdf4218e358086bc8,Opel,Corsa,1994,p,338000.0,1350.0,
63256a2e4eafd83ef408c094,VW,Touareg,2005,d,203521.0,8990.0,
6251bc9fa1e0ba3255046e44,Opel,Antara,2012,d,137532.0,13150.0,
633c71ff18360fdfdb0d6412,Opel,Astra,2011,d,212270.0,10900.0,
62aa00aa64818634cd0a89d6,VW,Touareg,2006,d,286321.0,10999.0,
6213b47ab6857810de180c86,Kia,Sportage,2007,d,231521.0,7899.0,
6342b87a30d24f85400f0a83,Audi,A4,2006,d,243000.0,6300.0,
6342b888f0e7589d0e03def3,Toyota,Camry,2000,p,200000.0,11000.0,
618e6c975c2b1e510a1d4c65,Mitsubishi,Outlander,2012,d,158342.0,14999.0,
62a07b37d49cd0ebcf067f54,Audi,A4,2006,d,265000.0,6550.0,
6290571b448e666add0a80a2,Land,Rover,2010,d,255301.0,12899.0,
63405f180765598e3406b3f6,Ford,Fusion,2008,d,185300.0,3799.0,
63405dd3ca334c27a50e8b16,Opel,Zafira,2005,d,266000.0,4850.0,
62f681b79ab70527c80b7572,VW,Golf,2008,d,214300.0,10400.0,
63405cf7ca334c27a50e8b12,VW,Bora,2000,p,210000.0,2900.0,
62592b9df994e5227f057b05,Peugeot,3008,2010,d,205321.0,10899.0,
62eaac750f30902d210042d2,Opel,Corsa,2008,p,210000.0,9300.0,
6341bc0213976de46e0f7823,Honda,CR-V,2007,d,208600.0,10550.0,
61f565a2167e0525116d3386,Audi,A4,2010,d,228000.0,13450.0,
6342b8328171070d810b05e6,Peugeot,308,2008,d,226000.0,10500.0,
62e69f1e9c64fdb84903f9a4,Audi,A6,2015,d,260000.0,34500.0,
633716fc8c774ee96c0078e3,Land,Rover,2002,d,262500.0,4999.0,
624dc496caf2fe843307a122,Hyundai,ix35,2011,d,231211.0,14999.0,
6320aaabb271c3ebfe09bc72,BMW,116,2006,p,183000.0,8000.0,
63414753b3862e3e660eed62,Chevrolet,Cruze,2013,d,182500.0,9200.0,
62bb54e06768206a840ea1c2,Hyundai,Santa,2006,d,210324.0,8899.0,
6342b77afaea4546f5012fa3,Mercedes-Benz,E,2005,d,340000.0,7800.0,
63165ec43a9750b5840a3a65,Skoda,Fabia,2012,p,117000.0,7900.0,
5da581d4d0e13c62de174fd5,BMW,X3,2008,d,162538.0,10990.0,
633939c29e7d8dc5eb0d8a33,Opel,Astra,2006,d,220000.0,2999.0,
6341dd58418bf2ff30035ab3,Peugeot,301,2017,p,90000.0,22500.0,
63418735800df6dafd0bd713,Peugeot,Partner,2005,p,181290.0,5800.0,
6335eb17453a8c191b062e14,BMW,730,2008,d,227000.0,22500.0,
632ff327ee1871f45f0dccd5,Toyota,Avensis,2003,d,369000.0,3800.0,
631ca5cc7cf878f78e0150e3,BMW,520,1994,p,243000.0,7800.0,
62c48a4284373b0e600d4b92,Volvo,XC,2008,d,129000.0,16100.0,
63353002020df0b1fd005862,BMW,330,2002,d,386000.0,3900.0,
631f5a4cf79c22566b04bab3,Skoda,Octavia,2013,d,209000.0,22400.0,
62fbd2fa45a26890920b08f2,Skoda,Octavia,2006,d,415000.0,5200.0,
6342b73041fc846619037a92,Suzuki,Grand,2009,d,262346.0,10000.0,
620bd4d3acea39759b126ca3,Mercedes-Benz,C,2009,d,218000.0,15999.0,
6342b70ea63ed29eb2060794,VW,Passat,2001,d,215529.0,3699.0,
6342b6d7069b409c270881e2,Audi,A4,2002,d,276223.0,4000.0,
63387b40e3b4321132014fd2,VW,Touran,2016,d,480000.0,23900.0,
632592b35ca95767cd0d3576,Peugeot,307,2003,p,167000.0,2499.0,
633d965286bd635b47083f72,VW,Polo,2004,d,165740.0,3900.0,
63396eb8ece8c022ca0ba445,Kia,Magentis,2003,p,247000.0,3000.0,
633ee01016c0dabd4e07d003,VW,Touran,2004,d,225230.0,7900.0,
6329cefd2ee6eee29d0b963a,Fiat,Croma,2006,d,190500.0,4999.0,
6342b6360d81f356930a3042,BMW,320,2002,d,206432.0,3800.0,
6342b64712f2bef8e904fa23,Seat,Exeo,2012,d,186000.0,12000.0,
6342b62db8470db983019af3,VW,Bora,2004,d,226308.0,5200.0,
6342b6287e8120154a0bb862,BMW,528,2013,p,258000.0,25900.0,
6342b5b719f1555e92038f73,Audi,A3,2005,d,256000.0,7700.0,
6342b588e7f5976a920c1d43,Mazda,MPV,2001,p,220000.0,5500.0,
6341a6c1df16fe65bf039ae2,Mercedes-Benz,C,2009,d,201000.0,14950.0,
62f6768d5735f5f3660c4ca3,Subaru,Legacy,2010,p,190000.0,14200.0,
62823ca5b15b4bb9f30b7924,Mercedes-Benz,E,2002,p,198000.0,5900.0,
5fc10ce5731e3b500f1b0272,Audi,A6,2011,d,267000.0,27999.0,
621e1b934fbe8e211a10f1b3,VW,Passat,2007,d,245000.0,7999.0,
62e2618a0951e09af3005023,Toyota,Avensis,2005,d,377000.0,4500.0,
631cd1b8d5d2e6c3e40bcc84,Land,Rover,2008,d,201000.0,18888.0,
62f6c6cfe7195a5775044fe4,Acura,MDX,2008,p,198000.0,17450.0,
6342b55a5903b85b1e0f9262,Mercedes-Benz,B,2007,d,250000.0,5800.0,
633ab574d6fe39f3bd0746a2,Opel,Antara,2012,d,224500.0,14600.0,
6342b558173ebd1d23016cb2,Honda,CR-V,2003,p,188251.0,11200.0,
634194fe8067b21a180a7cf7,Audi,A3,2011,d,209950.0,17300.0,
61b4de3fa985aa5eed5e5b42,Audi,A3,1999,d,263569.0,3300.0,
6316ec5c33282a516d0ed152,Chrysler,Voyager,2005,d,160000.0,5500.0,
6342b4db9538e07dc30d2e73,Opel,Meriva,2006,d,225000.0,4200.0,
62fb37e9cbf85a49070d2a13,BMW,530,2012,d,212000.0,34999.0,
6316ee15283184c372009de2,VW,Passat,2011,d,186000.0,12950.0,
633c1d795f64fa231908e912,Seat,Leon,2009,d,209000.0,7000.0,
62ecf19c75deca149d028806,BMW,740,2011,d,228000.0,35999.0,
632df8dba0a299dfc7069fd2,Skoda,Octavia,2010,d,211102.0,13500.0,
63175760f8a51587b9043022,Fiat,Bravo,2008,d,192000.0,4500.0,
63108a04caa742576d077522,Audi,A4,2014,d,195000.0,22999.0,
62bed7329a664ae10f095784,Audi,A5,2015,d,282000.0,30500.0,
60d05b9f16ede273801f21a4,VW,Passat,2012,p,260000.0,12500.0,
6316f0264a8f8a70d7020004,Seat,Altea,2004,d,240000.0,3700.0,
62a5ed0ee6766b1cbd066983,Mitsubishi,Pajero,2000,d,111111.0,9500.0,
62d6c711d3e17906ea0a39c2,Renault,Scenic,2012,d,165300.0,11700.0,
6329f7eff79a04d2e70c84f2,Lancia,Lybra,2001,d,315000.0,3200.0,
63414261b5150a19090ce0c3,Citroen,C3,2003,d,179697.0,3950.0,
632418152e7042dba2022ff3,Audi,A6,2003,d,201000.0,6200.0,
633d9dee7b391ec43b0ca312,Toyota,Avensis,2007,d,200000.0,7400.0,
6342b434c50081e73c0f53c2,Lancia,Delta,2009,d,193000.0,4700.0,
6342b42bc30fe149880957a4,Ssangyong,Kyron,2006,d,187000.0,4000.0,
6329a401989e504f09014d68,Toyota,Land,1999,p,280000.0,12377.0,
62e680191ccc506d6603ab32,Mitsubishi,Pajero,1998,d,284000.0,7500.0,
615ddf51683891660a783962,Audi,A6,2012,d,270000.0,13500.0,
6342b3ffdeb10efca00391e9,Opel,Insignia,2010,d,211000.0,9899.0,
6342b3fdf6a7d91de5021b33,Seat,Ibiza,2000,d,180000.0,1300.0,
63349059f84eebe215060c92,Toyota,Yaris,2005,d,220000.0,4999.0,
6332a62f6e1bddbdc80a3ce2,BMW,330,2002,d,304000.0,8000.0,
62ffc551895e12b0a3092ad6,Renault,Kangoo,2003,d,200002.0,2899.0,
634050675d5c6e5fe80fdff2,VW,Golf,2003,d,230000.0,3111.0,
6339a598c9e7d5318f06a764,Ford,Focus,2006,p,200002.0,3350.0,
6342b37b367da131a90ebc42,Mercedes-Benz,GL,2014,p,197000.0,69000.0,
6342b39642adf08d9109d0f3,Opel,Zafira,2001,d,250700.0,2000.0,
633c1f020f9fe7fbee087cb2,Renault,Scenic,2000,d,171567.0,1700.0,
6342b2efde0ff3d087011572,Daihatsu,Terios,1998,p,213000.0,6300.0,
6342b2626ba25765010e2712,BMW,530,2004,d,261000.0,8999.0,
6342b31f24330c49bf0a39c2,Daewoo,Lanos,2000,p,200000.0,1500.0,
62ea47729d44d7bfd6036ab5,Mercedes-Benz,ML,2007,d,204550.0,13900.0,
62a5db27282b833113091963,VW,Scirocco,2009,p,183195.0,12200.0,
63147588cfb232d4a60e83f2,Toyota,Corolla,2006,p,212425.0,7590.0,
62b04dea2cdc2169d10827f2,Mazda,6,2009,p,173433.0,9300.0,
